userid, openness, agreeableness, emotional_stability, conscientiousness, extraversion, assigned metric, assigned condition, movie_1, predicted_rating_1, movie_2, predicted_rating_2, movie_3, predicted_rating_3, movie_4, predicted_rating_4, movie_5, predicted_rating_5, movie_6, predicted_rating_6, movie_7, predicted_rating_7, movie_8, predicted_rating_8, movie_9, predicted_rating_9, movie_10, predicted_rating_10, movie_11, predicted_rating_11, movie_12, predicted_rating_12, is_personalized, enjoy_watching 
92c50cf422ff3aa91114677c489b12f8,6.5,7,6.5,6,5.5, all, default,27773,4.811769088,109487,4.725992839,94466,4.760632237,1244,4.870468612,3307,4.816332565,1201,4.579545114,71033,4.695790073,96829,4.578137588,63876,4.566954306,4641,4.607552347,55721,4.726014638,2819,4.97183936,4,4
caa5b8067980402f57ca5d1e50399132,6.5,4.5,6.5,2.5,5.5, popularity, medium,92535,4.935050466,1900,5,122882,4.874264758,118930,4.919187826,55721,5,80906,4.911505846,71033,4.982079048,106782,4.839843897,2696,5,2843,5,6669,5,3266,4.988000274,4,5
c06a8ef4fcb95e59d2206e77e5d062c3,5,3,4.5,3,3, popularity, high,1233,4.185235232,1207,4.256641692,1234,4.235753629,2268,4.200403005,4878,4.204790009,3147,4.146647258,1610,4.140287819,2396,4.157128503,3996,4.182103007,1704,4.12307916,1617,4.180441022,2858,4.208003665,4,4
d73dd34c556a0df3881b25bc4e42db99,2.5,3.5,2,2.5,2, all, default,60069,4.895735714,106100,4.974724443,97921,4.949476039,1259,4.983518802,50872,4.786095589,89492,4.9282627,5903,4.838311579,1198,4.726348551,104879,4.823698175,1270,4.730293484,3300,5.069784047,1200,4.733246129,4,4
d66762ee504e83149495a6eebf8c8959,5.5,4,5,4,3.5, popularity, high,1208,4.063752586,4973,4.173658858,912,4.224390355,1213,4.142950775,1089,4.048028367,1617,4.03943352,1221,4.236701983,4226,4.144122695,1136,4.137007947,1193,4.216679564,2028,4.037930117,2858,4.130062673,2,2
48a52207c776c04f3419db9ab6a2cbd1,5.5,4,5.5,3.5,3, popularity, high,1208,4.063752586,4973,4.173658858,912,4.224390355,1213,4.142950775,1089,4.048028367,1617,4.03943352,1221,4.236701983,4226,4.144122695,1136,4.137007947,1193,4.216679564,2028,4.037930117,2858,4.130062673,4,4
1ed84e41d1199bd80978e5472689de49,4.5,4,2,4,3.5, popularity, high,1208,4.063752586,4973,4.173658858,912,4.224390355,1213,4.142950775,1089,4.048028367,1617,4.03943352,1221,4.236701983,4226,4.144122695,1136,4.137007947,1193,4.216679564,2028,4.037930117,2858,4.130062673,3,3
fc32d2ef26c4fcf6cbeb2cd222dd56c3,5,4,2,2.5,5.5, diversity, low,1189,4.112064409,1361,4.157070426,6787,4.09642432,2973,4.183678328,1212,4.120203756,4432,4.069979764,44555,4.117058961,4427,4.165516357,1949,4.091694331,1237,4.00771634,100714,4.028332067,27033,4.118353449,5,5
0f82403932a76192f2803e283e135bed,5,6,7,4.5,7, serendipity, medium,1172,4.019008575,5418,4.18325965,2324,4.060472767,2329,4.034728617,60072,4.046038139,4226,4.060558791,923,4.005401807,1221,4.153713966,1204,4.014580379,4973,4.073908279,1234,4.04421032,5618,4.08552461,4,4
1a4926479ca0b4c42df6cefb89aa59d9,6,6,5.5,6,5.5, serendipity, low,120823,4.035432486,127062,4.158275592,81411,4.155302335,26090,3.990382788,128830,4.124327957,71182,4.020671707,120815,3.980907572,26756,4.01500709,128508,4.095799023,86536,3.994485916,94289,3.999613066,126219,4.262024373,3,4
2a46cb7fac675410cd4457460a1630fc,6,3,6.5,2.5,1, diversity, high,116797,4.22932747,92259,4.198077369,122882,4.051106376,108983,3.961587168,95311,3.953924586,111759,3.890162844,100553,4.104459358,117533,4.220393061,91233,4.03726136,88125,3.903702759,93040,4.137196684,116897,3.98814676,4,4
49d2982c19ef8cae75f7aa3099285fb2,7,3.5,6,3,4, popularity, low,112399,4.328282405,98795,4.346720454,96020,4.359110889,105250,4.364078544,102217,4.426476041,86536,4.454460954,31948,4.483375612,26674,4.524844176,95604,4.531643355,101850,4.539592768,27423,4.603891213,26109,4.62546452,2,3
5dcd3690af8b3b9638777d62e72a73e6,5.5,3,1,2,5, serendipity, high,115569,4.440301204,112290,4.363442611,112183,4.328970804,104069,4.36548115,109487,4.127329779,110586,4.316317075,103984,4.260765168,115617,4.000926991,77658,3.994587161,100556,4.236349414,1212,4.026637052,89118,4.125544843,4,5
fcae1da08cada2c0d65feadac557de3e,5.5,4.5,4,4,4, serendipity, low,1262,4.717003457,103688,5.327984718,3361,5.111155376,4816,4.659411505,3462,4.723228219,6807,4.782772929,92259,4.716866064,34405,4.680219614,99813,4.774618248,106918,5.026775424,1148,4.795251324,2788,4.912147821,3,3
7bab2dffdde2dc0280f291194aec45b1,3.5,4,6,5.5,1, popularity, low,112290,3.733257506,94466,3.832719207,112852,3.751285968,92535,3.790084139,109374,3.721116264,86377,3.806389854,86345,3.7872233,77658,3.92589666,5008,3.860658695,92259,3.879804336,3307,3.882994163,66934,3.805973787,1,1
567a46b79c1c6dc848a1cfde7229d124,4,4.5,6.5,5,1.5, popularity, low,108583,4.534258405,94466,4.65020896,96829,4.5079722,92535,4.529051529,84601,4.661360577,116797,4.485939238,86377,4.537492803,64716,4.754332705,65261,4.6437072,81932,4.56029275,112552,4.532405939,66934,4.542955209,3,2
b1ffe66c21dd068ecda89ae83d0efabe,3.5,3,4.5,5,2, popularity, high,129514,4.386172253,114635,4.451378425,77658,4.111877355,26133,4.208479028,52435,4.075591056,106762,4.076722216,112006,4.107176139,113374,4.112382891,104636,4.185824865,106334,4.28435842,27611,4.111623651,7502,4.073794818,2,2
e42e43802f7d90867d9fc1d563dbf328,5.5,5,6.5,5.5,5.5, all, default,109487,4.143140158,91529,4.464667069,111362,3.689371492,74458,3.894497073,91500,3.525577617,87232,3.580898387,60684,3.760592409,118696,3.594732399,70286,3.426910689,48780,3.343028771,102445,3.420807649,116823,3.408578693,5,5
e2ff8ab4555623038de762dafe9fe2b2,7,4.5,6.5,5.5,6, diversity, high,88125,4.266043464,81834,4.214134274,101962,4.016699329,112552,4.131929828,111235,4.082426439,105250,4.232786441,99764,4.42879539,77658,3.99558601,82143,4.253262877,102217,4.150496458,86377,4.102075159,104069,4.019683051,4,3
581318c4039db9284d28dd41480c7d4c,6.5,3.5,5.5,7,4, popularity, high,306,4.552577991,2908,4.572145966,4848,4.727995474,475,4.548145813,2871,4.875784709,5995,4.529978261,3160,4.702368178,58,4.667304845,509,4.705211125,337,4.61301659,551,4.55729996,7361,4.790172102,3,4
44e7abdbd92f204d75325440946a72cc,4.5,5,4,4.5,4, diversity, low,1201,4.053525376,1209,4.058787732,5291,4.109436872,1248,4.114566318,1260,4.124132692,1284,4.128896314,3030,4.13946278,3468,4.058434415,27773,4.025813449,55290,4.055647575,48516,4.094988975,1217,4.107838634,3,3
72a7fde12307154e7c5125676c234a20,5.5,3,4.5,6.5,2.5, diversity, low,1201,4.053525376,1209,4.058787732,5291,4.109436872,1248,4.114566318,1260,4.124132692,1284,4.128896314,3030,4.13946278,3468,4.058434415,27773,4.025813449,55290,4.055647575,48516,4.094988975,1217,4.107838634,2,2
e9ba9fd6f504f157b6a92cd62a2ef4b7,5.5,5.5,4.5,3.5,3, all, default,50,4.918534297,92259,4.756880456,5971,4.733300816,111,4.691869998,608,4.688510243,745,4.761649324,68954,4.638731197,66934,4.683049907,3462,4.735770398,7099,4.679302793,81845,4.624144423,913,4.734322096,5,5
1e0b304a9275e1e1579cceab9c476c55,4.5,6.5,7,3.5,1.5, diversity, low,904,4.249098785,908,4.172475347,903,3.804058505,3435,3.819362315,922,3.837305014,7926,4.365603529,923,4.119639697,608,4.172399897,111,4.058437852,48780,3.783433563,91658,3.939430703,7820,4.379230622,4,3
a9c0a02a48e3206e3efa9572b9cbed74,6.5,4.5,6,4.5,5, diversity, medium,745,4.480221155,88125,4.261621679,106889,4.17108016,100556,4.311139694,80860,4.362420796,69844,4.135765041,95654,4.318217708,98056,4.525691569,4262,4.060668285,33779,4.516192545,95311,4.437325613,38038,4.277476772,3,4
c25c7d0ae64ce7f2175227eccac58fd6,7,3.5,7,6.5,4, all, default,6,4.771021477,7090,4.811650694,7502,4.521520767,106438,4.640004881,3160,4.561295188,78499,4.45019162,92259,4.404577875,94466,4.445088936,77658,4.473822659,103141,4.461151038,104944,4.52652908,64839,4.41729754,4,4
2ff9b7f6e89fd7b705a0336d406c3fba,4.5,3,5,5.5,2.5, diversity, low,858,4.042090922,1221,3.899681608,2762,3.698031342,73881,3.755967451,1136,3.716966479,2947,3.784299296,1036,3.647049907,1200,3.613232535,5991,3.859732025,4857,3.721170992,1213,3.610321799,7669,3.829282352,2,4
29d3fed099a51e11df36064a6465e4eb,4.5,5,6,6.5,2, diversity, low,70186,4.046507066,106011,3.991880331,47460,4.047353612,120821,4.050414958,122896,4.012792513,71182,4.051556797,80111,4.05479934,32497,4.057243377,56869,4.074349873,120815,4.004182867,129337,4.075921702,68175,4.174509088,3,2
5703de3548ff252d497ed77119eccccf,4.5,3.5,3.5,4,2.5, all, default,318,4.350897472,50,4.238541588,527,4.21906441,58559,4.135914034,2959,4.121752743,6016,4.148233115,4973,4.112149576,7502,4.187896849,260,4.091820273,5618,4.112036195,593,4.081571253,4226,4.082613413,4,4
a916e5e0c713059b14efbc3553e554dd,6.5,6,5.5,4,1.5, popularity, medium,31410,4.14024269,3030,4.321149482,3468,4.242006949,76093,4.127706259,68237,4.134296871,1209,4.247606565,1260,4.305113579,5782,4.227642595,81845,4.160225522,31658,4.183325408,5971,4.269381914,64614,4.114917124,4,5
55ba31691c676e6b33b4a3c284980490,7,5.5,3.5,4.5,2, all, default,2028,4.838148848,1196,4.761514844,6016,4.744466324,109374,4.666649557,1213,4.735234004,48516,4.666000225,55820,4.693801771,1732,4.641975657,1210,4.583663837,56782,4.685000029,1208,4.574673086,48394,4.544532711,3,4
ed188b310bfe08aa3fb39d496693d271,6,4.5,5.5,4,5, serendipity, medium,104069,4.845083055,95858,4.565352226,82143,4.964101341,100553,4.909290425,99764,4.965799927,108583,4.406391211,1032,4.624985277,6818,4.891537687,1073,4.96781234,2324,4.604139833,1281,4.791146962,5669,4.793059491,4,3
abb3365a8b5a8ed98497110974d21089,5,4,3,3,2, diversity, medium,1219,4.681828477,1232,4.762322514,1148,4.658085241,6016,4.942360006,100556,4.985966458,92535,4.984584133,3462,4.980649679,86345,4.977759266,1203,5,44555,4.946262138,1237,4.95090271,1230,4.984968157,4,5
f9d5f3679105db1fc8099bfd9586c840,7,3,6,5,1.5, diversity, high,1213,4.596867974,108979,4.855390436,82143,4.697024002,111384,4.54086939,61406,4.536494664,93040,4.980493945,104069,4.428074176,95311,4.314550333,33779,4.833349171,114818,4.567121165,120138,4.788689472,100553,4.481708012,3,3
7784e2d523d6d241bca34c5d8a8d642f,5,3.5,4,3,5, serendipity, low,3365,4.809399019,97752,4.693296202,69481,4.908541355,6104,4.942166194,1223,4.828228731,81562,4.876321829,89492,4.641843792,5971,4.653189401,91658,4.665490426,98491,4.933706331,1148,4.811630346,6857,4.865852305,4,4
258490600493aaf3463350984a0190a7,4.5,2,6,6.5,4, popularity, high,8970,3.750542927,51255,3.662326007,5902,3.705946863,1172,3.577823319,7147,3.558510707,46578,3.875700591,5618,3.723247654,3081,3.850436432,1148,3.706400783,1625,3.767480671,2324,4.246823786,3996,3.706843992,4,3
e6cd1317760d4e38601623203f521e86,6,3,6,6.5,2, popularity, high,1219,3.461051389,1225,3.454017015,1208,3.490513137,2329,3.540359332,1213,3.569711326,1089,3.474788918,1704,3.424021973,1193,3.643440115,5952,3.497719861,1197,3.562639131,2858,3.556823224,1196,3.572249959,1,1
8bc244a0172ec6c12b115c5c13362d75,4.5,4,4.5,6,3, serendipity, high,77658,3.307811251,122882,3.41713884,100553,3.470677411,108709,3.475860899,86504,3.333419843,111759,3.208280085,118896,3.356464263,131724,3.399801064,27423,3.440757564,104636,3.301698472,126090,3.336020918,127052,3.479943546,2,3
120b3d64e4c26c0c457ea26dcc34727c,6.5,2,4,2,5, serendipity, medium,99764,4.121035095,117533,4.007723705,93040,4.025454413,26453,4.091164106,131724,4.152066937,117192,4.038485367,26614,4.262996334,2819,4.170585786,54286,4.161214086,1234,4.013073653,3210,4.017555776,1086,4.036467969,3,4
b682bcc838d091d6a17eceec700f865a,7,6,5.5,3.5,3, serendipity, low,68358,4.47395608,49530,4.707762763,5464,4.535685461,72011,4.870956371,97304,4.454034526,48780,4.600166582,97921,4.953352928,97923,4.554067225,79132,4.728200462,91529,4.905019051,105504,4.558067781,89774,4.958918187,5,5
7d3df846fa66c49b6d626197d0bf22d5,6.5,5.5,6,5,5, popularity, low,5008,4.921293798,3307,4.691605473,1178,4.688955165,54259,4.495506153,1237,4.638420857,1217,4.731144757,3435,4.780493623,1254,4.77225949,2186,4.853544562,1256,4.640301725,4855,4.892784573,1945,4.784096979,4,4
1c6cdc08eaba89c25d00c6d96259043e,5.5,4.5,1.5,3,2, popularity, low,108583,4.309800477,108979,4.51744023,33779,4.559280194,104069,4.834244788,100556,4.49673041,69524,4.412670661,93721,4.41830777,108932,4.213273092,83134,4.272121691,62336,4.472970274,86347,4.809163912,92535,4.844334589,4,4
330def8b213289e93fcfb678fbb545e2,6.5,4,2.5,1.5,3.5, popularity, high,56367,4.473306472,46578,4.419405526,79132,4.42893113,6016,4.430938772,1234,4.4560769,2324,4.558720201,4973,4.612659551,1221,4.437021505,4226,4.534453884,1193,4.500531063,2959,4.489501033,2858,4.69296431,2,4
c9e8bde2288e032514915733c68e6d98,6.5,4.5,5.5,7,4.5, popularity, medium,121372,4.378738067,116797,4.383426724,117533,4.395787207,127152,4.403068672,131724,4.522289509,127052,4.583924408,129514,4.604025536,77658,4.502159062,71033,4.412242893,5319,4.286487232,104636,4.495449933,100553,4.528555657,1,1
aa675e0f8ee4c6123a9a0a3fb1e493c5,5,4.5,6,3.5,3.5, diversity, low,1196,5.07281133,1210,4.890801571,1291,4.615675752,1198,4.570127452,1036,4.724073688,1240,4.63781511,1200,4.867851268,3527,4.5062135,2716,4.36052134,2000,4.468745771,2916,4.369819843,104841,4.31031543,4,5
af5504ddb7e6b50d723d24653229a3f4,7,4.5,5.5,4.5,2.5, diversity, low,1196,5.07281133,1210,4.890801571,1291,4.615675752,1198,4.570127452,1036,4.724073688,1240,4.63781511,1200,4.867851268,3527,4.5062135,2716,4.36052134,2000,4.468745771,2916,4.369819843,104841,4.31031543,3,5
eee07f9887fb266c41125d5d4c1c5130,6.5,3.5,3,4.5,4, diversity, low,1196,5.07281133,1210,4.890801571,1291,4.615675752,1198,4.570127452,1036,4.724073688,1240,4.63781511,1200,4.867851268,3527,4.5062135,2716,4.36052134,2000,4.468745771,2916,4.369819843,104841,4.31031543,2,4
4778df829e30680da321827deb05fd88,5,3.5,6.5,6,3.5, serendipity, high,77658,4.201684206,104944,4.23256921,93040,4.348935421,95858,4.185259474,108983,4.244167235,112552,4.138312257,82143,4.319707738,95311,4.204325071,33779,4.192947461,100553,4.557560752,102217,4.366180638,108583,4.145327807,2,2
8785e1793c5b4c1937d2cf759fb43bc9,5.5,5,7,7,1, popularity, medium,1204,4.290038641,48516,4.549982118,1201,4.273116009,1207,4.340537004,1234,4.319557483,1148,4.333041742,1252,4.337609717,5989,4.36490814,2324,4.335996676,5418,4.374245163,3147,4.387591345,4963,4.302268258,3,3
8f76b389b0bd71c8e2bc52e516287fc6,5,4.5,2.5,4,2, diversity, high,106782,4.773073526,112623,4.21323131,91233,4.731482861,95377,4.5795564,95311,4.735468217,112006,4.515578237,95858,4.584523676,111235,4.573716446,117176,4.146280656,111759,4.176280318,90405,4.071941972,1207,4.048465567,5,4
daedbccc0a0070174732f5b82fe02343,4.5,4,5,7,3, diversity, high,7502,3.803970281,1203,3.739934595,77658,3.739053502,104069,3.560692737,1207,3.706530474,5971,3.669381538,94466,3.64587605,1262,3.649198652,54286,3.493037231,3462,3.671851121,3000,3.609372931,1212,3.755557075,4,4
a1fedc8de294a95fcb8efcd83ec5854c,6.5,1.5,2,4.5,1.5, serendipity, low,1234,4.231693284,1254,4.363921248,55247,4.274436127,1278,4.485231454,3468,4.554093249,57504,4.78749512,2502,4.971184945,106438,4.359458834,1304,4.322786346,2788,4.418257225,4406,4.640830548,4327,4.638374018,2,4
da7b09437c85d423842da348275dcd1c,6,3.5,4.5,1.5,2.5, diversity, low,1200,4.512557204,1214,4.087458932,1258,3.951268352,48774,4.288775183,1217,4.764369097,1209,4.110844894,1208,4.039878447,2019,4.740014711,3030,4.843199868,1254,4.294067371,1222,3.98964897,1178,4.820623047,4,4
9a110e15f113faef8c5e393241316ea9,5.5,4,4.5,3.5,7, diversity, low,4993,4.533492638,5952,4.483058213,3578,4.221790661,91529,4.387757842,1196,4.209073554,89745,4.233588629,79132,4.479557885,89774,4.209680938,99114,4.407615902,48780,4.284404447,3147,4.211054032,64614,4.200598411,4,4
fa1406e3ad87b6198457191c48dfe34c,5,6.5,7,6,2.5, popularity, medium,44555,4.51576902,34405,4.384053663,30749,4.357331988,48774,4.352209065,3000,4.432032175,5995,4.411298843,48780,4.374770407,48394,4.41961005,1262,4.410988763,2019,4.513403358,79132,4.564406608,6016,4.511287849,4,4
c2d26651f5f0fa9bbc62098a5b78db9c,6,3.5,5,5.5,4, all, default,58559,4.509502176,1193,4.60008139,2329,4.528321769,1208,4.883010174,2502,4.899497577,3949,4.378725124,2858,4.218018871,4963,4.247385415,1222,4.807656954,1258,4.335849782,6016,4.215058731,923,4.983522642,4,4
c65388b2802d963be58bb0837b4dc8db,4.5,4.5,3.5,6,4.5, serendipity, low,94466,4.307747953,904,4.239586995,6016,4.253228472,2019,4.206607897,71033,4.252516815,92259,4.29398436,58559,4.267129746,1203,4.256728895,2329,4.189619528,2858,4.180580993,1193,4.250707033,2959,4.17242174,4,3
1dee7ead0cd183ea2004f928e9a8da84,5.5,6,5,4.5,5, serendipity, low,94466,4.307747953,904,4.239586995,6016,4.253228472,2019,4.206607897,71033,4.252516815,92259,4.29398436,58559,4.267129746,1203,4.256728895,2329,4.189619528,2858,4.180580993,1193,4.250707033,2959,4.17242174,4,5
ab447a5da1a868cdc09bae1a2c182e60,6,4.5,6,3.5,4.5, popularity, medium,44555,4.395999731,27773,4.332382119,1284,4.419874638,1212,4.419594437,50872,4.476058943,68157,4.328617925,30707,4.356330191,1223,4.519896601,3000,4.352233735,1262,4.350453249,2019,4.444879175,5669,4.422785316,3,4
0af6e4acd1cddf76c5378d20e3bfcb9f,5,5,5.5,3.5,4.5, diversity, medium,81834,4.909751676,44555,4.71148732,27815,4.805961886,1234,4.671958609,96588,4.726711566,5816,4.629420298,6539,4.786669708,916,4.719351243,933,4.739710624,5971,4.649944419,26614,4.614953883,3275,4.612779856,4,4
3b55147107fc9383234c4587c8c2dc83,5.5,3,2.5,3,2.5, all, default,1199,4.850678664,1230,4.687669169,904,4.448318708,903,4.478762625,82459,4.43911589,1213,4.29581669,1247,4.395087568,106920,4.282725383,81845,4.275597092,908,4.383836054,5291,4.987653236,1252,4.381629254,4,5
4a29134f1e3a144607dc0e691da6526e,5.5,4,5.5,7,4, popularity, low,113741,3.856351592,102084,3.874260723,72104,4.074670238,98122,3.956494383,108981,3.990504075,104944,3.794328829,103984,3.835560048,100556,3.701115665,98491,4.169330095,94466,3.729574984,101525,3.967795566,106918,3.869105279,3,2
a1c72e3806aaa45dcf10e905a10ad11e,5,4,6,7,2.5, popularity, low,113741,3.856351592,102084,3.874260723,72104,4.074670238,98122,3.956494383,108981,3.990504075,104944,3.794328829,103984,3.835560048,100556,3.701115665,98491,4.169330095,94466,3.729574984,101525,3.967795566,106918,3.869105279,3,4
4e0bee93a8d74e477f7f891a8057a157,5,3.5,5.5,7,3, diversity, low,1196,4.810569778,1210,4.529130065,1240,4.382505697,1270,4.287669676,1036,4.344838109,1198,4.740092617,3578,4.329096678,58559,4.47889704,1387,4.477826326,1954,4.368749851,2762,4.587149396,3147,4.277926083,2,2
8f45de0d6ded99d3c81f32100d08ab85,3.5,4,5.5,2.5,4.5, diversity, low,904,4.21710407,908,4.184421353,1617,4.458701794,1252,4.136302999,903,4.09597297,74458,4.365408301,1234,4.118027248,48516,4.284013951,44665,4.138613039,1089,4.38993747,99114,4.231018193,1213,4.136332505,2,3
af9d66507b76a890adf68348360207ac,5,6,6,4.5,3, diversity, high,100714,4.568120714,77658,4.475047394,97393,4.807009322,104283,4.429875086,109740,4.28370123,100159,4.481130527,115617,4.302347103,100553,4.384426686,93040,4.324321946,109161,5.094057499,95443,4.586867297,1035,4.152203002,4,5
9090ec44d3652c058a5163f68fd2f3af,4.5,4.5,3,4.5,6, popularity, high,1625,4.430854129,908,4.412457091,1252,4.865496537,904,4.944638269,923,4.806020592,1219,4.55146083,1222,4.347987234,1258,4.38112631,1208,4.606748851,1089,4.517697741,912,4.797245767,1193,4.660695748,3,4
e5c75a1bc0d12b3db74ddc9711918e11,6.5,5.5,7,6,5.5, serendipity, low,1234,4.402004875,60069,4.281042078,2019,4.514532917,1276,4.328487578,2858,4.40513075,1197,4.410946657,1198,4.461170128,1193,4.491747641,48516,4.347310231,2762,4.302131689,66934,4.339634558,79132,4.408249509,4,4
5b195b2c2a17cbbcfebed83a8c608163,4.5,5,5.5,5.5,2.5, serendipity, low,3000,4.335350601,4027,4.381618425,106782,4.344498916,31658,4.308487969,2423,4.654318246,99813,4.466495682,4002,4.44807245,97304,4.3915389,81562,4.46258645,105504,4.403057791,89904,4.498983757,66934,4.305151529,4,5
86e7f7dedfaa148af546651c3d9a6094,6,4,6.5,6,2, all, default,6016,4.472380387,44555,4.414549694,30749,4.207546214,2324,4.100230726,7502,4.075088264,7090,4.072850837,36529,4.034063603,104879,4.010419491,2019,4.000283647,3967,4.045023018,94466,4.003166406,77658,4.029234651,3,4
a7facf9671c4dd8d412b8b874ef41ec9,6,5.5,3,5.5,5.5, popularity, medium,3030,4.809432947,68237,4.540206381,56782,4.577626536,3435,4.606504861,44555,4.849026297,1945,4.588602282,1256,4.672072485,4641,4.683023441,64614,4.736100188,40819,4.497397348,1212,4.679392244,922,4.737094088,4,4
840012d08218ace331b367f1a5c7fd0a,5.5,3,4,3.5,3, popularity, medium,5291,4.165477815,3030,4.217067854,3462,4.330871669,951,4.152150353,1260,4.200244036,928,4.144866066,926,4.17665851,930,4.156342207,78499,4.051450219,5971,4.213081235,1284,4.148211589,1256,4.26174111,3,5
1ae8c81b9be573edbd744210bc45d744,5.5,3.5,4.5,6,6, popularity, medium,5291,4.165477815,3030,4.217067854,3462,4.330871669,951,4.152150353,1260,4.200244036,928,4.144866066,926,4.17665851,930,4.156342207,78499,4.051450219,5971,4.213081235,1284,4.148211589,1256,4.26174111,1,2
8cfdaed1bb0ac5af9f9de3b2c4b31f41,3.5,5,4.5,5,1.5, diversity, high,6016,4.721822318,77658,4.998483657,33779,4.67766299,109487,4.422090738,104944,4.633081048,2692,4.922367137,1617,4.82022576,100556,4.963284911,5903,4.291636297,969,4.498984667,1884,4.42268332,58998,4.492545019,1,3
9506c5c93356b984bdd17a7d48a36997,5,5.5,4,4.5,1.5, diversity, low,26587,4.496540961,7396,4.63594841,8873,4.366564531,1203,4.099615309,90943,4.699556621,71033,4.130847173,77455,4.274340571,89904,4.143257812,4973,4.159833211,98056,4.747263171,97024,4.39888862,90057,4.295542112,5,5
d9955166fbdbc60ca80f1b36d38601d4,6,3.5,5,3,3.5, all, default,527,4.153279136,1221,4.105341931,6016,4.027794836,912,3.995050788,77658,3.99292563,1201,3.982324265,750,3.971498232,94466,3.966857475,5291,3.961265175,1217,3.959003684,1252,3.923883693,92259,3.921404175,4,3
debdf27243aa9581944616f421fa3fb8,6,4,4.5,5.5,1.5, popularity, high,913,4.476619034,903,4.568146691,32587,4.468868917,1148,4.739912138,1288,4.555492188,4878,4.589274634,4011,4.965298858,4027,4.743698102,1732,4.654966138,2329,4.393576547,1221,4.462698303,2959,4.502421327,2,3
97021e7fc3f465c130c2d03a65c922f4,4.5,4,3,5,2, popularity, high,1221,4.094193677,4226,4.030188632,1193,4.080142937,1136,4.024907529,2959,4.056932726,608,3.96800998,858,4.175778341,50,4.180888618,457,3.960814723,527,4.236774378,318,4.315091772,296,4.02135865,3,3
e4e2ad9aff8382ef405478af468268cc,6.5,4,4,5,5, popularity, high,1653,4.24858758,58559,4.330561584,3147,4.235908849,1246,4.406525189,4995,4.260782881,551,4.677577113,2329,4.307885109,4973,4.568108004,293,4.464746898,1704,4.280184261,253,4.325003861,2571,4.367155925,2,3
863242009cfc08770d4a4b2be794ea30,6.5,4,4,5,4.5, serendipity, medium,102588,4.671603708,98956,4.919165031,127088,5.489147168,92475,4.854510258,115467,5.07997413,99468,5.020602265,6818,4.603396032,100556,4.934632059,36363,4.835004818,80839,4.877738204,101895,4.952655723,74553,4.582194433,3,4
faec1b91ec4bd3fc157f693b2d80718a,6,3,5.5,7,3.5, serendipity, low,1203,3.696808314,94466,3.602749768,30749,3.518236288,1213,3.654388642,1276,3.564857369,6016,3.721180265,66934,3.576004348,3949,3.51059743,5782,3.584515937,48516,3.583680021,92535,3.5601147,86345,3.557253861,3,5
188b0cca409b8e0517720f18aa8a4f8d,4,4,4,4.5,2, popularity, low,112290,4.055876796,94466,4.155338497,112852,4.073905258,77658,4.24851595,71033,4.06445399,7327,4.120341024,7669,4.057859916,5008,4.183277986,94959,4.024995281,92259,4.202423626,2360,4.143849845,61240,4.045525911,2,4
14e7593e7101b934b13675ba2bbbddd2,7,7,4.5,4,3, all, default,92259,4.826158965,44555,4.570661716,33166,4.706508513,54286,4.498597565,1059,4.582191428,215,5,5418,4.414420095,106642,4.531247568,79132,4.39791112,4226,4.39746164,1293,4.549397688,53123,4.545743488,2,4
c5166242b56b0127f6b6d1037f949d07,6,5,6,6.5,3, diversity, high,318,4.298450054,77658,4.147532893,101850,4.132125912,55098,4.033753476,117444,4.008939614,100553,4.189313233,127052,4.249991228,77177,4.118601156,82143,4.115955691,129514,4.257284743,127152,4.037884286,104636,4.128977248,3,3
b8e8a964021cdaacc8cf565bb823c3e7,5,5,2.5,3,3.5, diversity, low,1148,3.782982456,745,3.775976438,66934,3.697377021,904,3.864806726,3435,3.823337292,1212,3.833803467,1284,3.789504591,903,3.735287568,5291,3.771971803,50,3.932861411,4226,3.776933236,1617,3.67224406,1,2
625f88fb17ac40171df6a6cdab29ec6f,4,4,4,4,4, diversity, high,7502,4.821968095,912,4.505713367,109487,4.335786341,112552,4.222926648,77658,4.37375178,113741,4.478805337,108583,4.229472939,2019,4.572311016,44555,4.414461443,3000,4.373972317,1947,4.542265818,911,4.306200433,2,3
a8033e5ab918469531962e48d81d856a,4,3,3,5,4, serendipity, high,122892,4.198547483,131724,4.359471873,129514,4.287839623,112399,4.2444538,93006,4.360478765,27423,4.323787454,127052,4.368921513,114635,4.436989467,130970,4.386433487,116411,4.239364788,92496,4.234224921,128991,4.365288833,1,2
47d4ba72fc6e3a6c6eab27a767f14ff6,4.5,4.5,4,5.5,1.5, serendipity, high,77658,4.288661946,3702,4.264894676,3703,4.342952774,2078,4.257003321,1584,4.229354311,920,4.616980684,150,4.280685355,589,4.226567033,2394,4.915545822,1374,4.266559029,2687,4.335125508,2529,4.342428697,3,4
89842678e49839b0888730e44064a0fa,5,5.5,4,3,3, all, default,116797,4.691905072,919,4.929633246,953,4.706936071,4308,4.695063903,150,4.624602124,899,4.788530297,1073,4.682685061,1088,4.799345382,1035,4.609596302,1235,4.665282805,3471,4.592078021,910,4.582481038,3,4
